id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
12685044423,872664c16ffffff,882664c16bfffff,17031060900,6,artwork,Leonard Bernstein & Antonia Pantoja,entertainment
12685044424,872664c16ffffff,882664c16bfffff,17031060900,6,artwork,Lorraine Hansberry & Two Spirit People,entertainment
12685044425,872664c16ffffff,882664c16bfffff,17031061000,6,artwork,David Kato & Jane Addams,entertainment
12685044426,872664c16ffffff,882664c16bfffff,17031832000,6,artwork,Marraige Equality & Friar Mychal Judge,entertainment
12685044427,872664c16ffffff,882664c16bfffff,17031061800,6,artwork,Alvin Ailey & Frida Kahlo,entertainment
12685044428,872664c16ffffff,882664c16bfffff,17031061800,6,artwork,Dr. Alan Hart & Glenn Burke,entertainment
12685044429,872664c16ffffff,882664c16bfffff,17031832000,6,artwork,Barbara Jordan & Jose Sarria,entertainment
12685044430,872664c16ffffff,882664c16bfffff,17031062100,6,artwork,Daniel Sotomayor & Stonewall Riot,entertainment
12685044431,872664c16ffffff,882664c16bfffff,17031062000,6,artwork,Frank Kameny & Leonard Matlovich,entertainment
12685044432,872664c16ffffff,882664c16bfffff,17031062100,6,artwork,Matthew Shepard & Pauli Murray,entertainment
12685044433,872664c16ffffff,882664c16bfffff,17031062000,6,artwork,Billy Strayhorn & Vito Russo,entertainment
12685044434,872664c16ffffff,882664c16bfffff,17031062100,6,artwork,Margaret Chung & Keith Haring,entertainment
12685044435,872664c16ffffff,882664c16bfffff,17031062000,6,artwork,Reinaldo Arenas & Alan Turing,entertainment
12685044436,872664c16ffffff,882664c163fffff,17031062000,6,artwork,Cole Porter & Pyotr Ilyich Tchaikovsky,entertainment
12685044437,872664c16ffffff,882664c163fffff,17031062100,6,artwork,Bayard Rustin & Sally Ride,entertainment
12685044438,872664c16ffffff,882664c163fffff,17031062100,6,artwork,Freddie Mercury & Sylvester,entertainment
12685044439,872664c16ffffff,882664c163fffff,17031062000,6,artwork,The Pink Triangle & The Harlem Renaissance,entertainment
12685101588,872664c10ffffff,882664c10dfffff,17031063200,6,pharmacy,CVS Pharmacy,health
12685859647,872664d8dffffff,882664d88bfffff,17031030604,77,convenience,Hollywood Deli,grocery
12688510775,872664ca9ffffff,882664ca9dfffff,17031838100,28,bar,The Barn Hockey Bar,nightlife
12688532261,872664194ffffff,8826641949fffff,17031520400,52,cafe,Colibrí Coffee,food_drink
12688692408,872664d8bffffff,882664d8b1fffff,17031830800,4,bakery,Del Sur Bakery,grocery
12688823777,872664ca8ffffff,882664ca8bfffff,17031280400,28,artwork,,entertainment
12699179749,872664cc4ffffff,882664cc43fffff,17031836200,41,atm,,finance
12700456772,872664ca0ffffff,882664ca0bfffff,17031210700,21,convenience,BP Shop,grocery
12700551993,872664ca3ffffff,882664ca39fffff,17031220702,22,pharmacy,CVS Pharmacy,health
12700551994,872664ca3ffffff,882664ca33fffff,17031230400,23,pharmacy,Walgreens,health
12700551998,872664cd6ffffff,882664cd61fffff,17031570100,57,pharmacy,Walgreens,health
12700551999,872664cd2ffffff,882664cd21fffff,17031620300,62,pharmacy,Walgreens,health
12700552000,872664cd2ffffff,882664cd23fffff,17031650302,65,pharmacy,CVS Pharmacy,health
12700639701,87266452cffffff,88266452cbfffff,17031650400,65,pharmacy,Walgreens,health
12700639745,872664d99ffffff,882664d993fffff,17031140400,14,pharmacy,Walgreens,health
12705081001,872664caeffffff,882664caedfffff,17031230200,23,art,The WasteShed Chicago,shopping
12708709226,872664ca9ffffff,882664ca9bfffff,17031283200,28,gift,Edible Arrangements,shopping
12708709227,872664ca9ffffff,882664ca9bfffff,17031833300,28,restaurant,Curry On Fire,food_drink
12710607850,872664c16ffffff,882664c161fffff,17031061200,6,fast_food,Sweetgreen,food_drink
12714292961,872664cacffffff,882664cac3fffff,17031241400,24,hairdresser,,services
12714330212,872664cf4ffffff,882664cf43fffff,17031600400,60,fast_food,Punky's,food_drink
12714330213,872664cf4ffffff,882664cf4dfffff,17031310300,31,dry_cleaning,Village Cleaners,services
12714356813,872664cacffffff,882664cac5fffff,17031241200,24,restaurant,Izakaya Shinya,food_drink
12714356814,872664cacffffff,882664cac1fffff,17031241400,24,cafe,Foxtrot Market,food_drink
12714356815,872664cacffffff,882664cac5fffff,17031241200,24,restaurant,Indian Paradise,food_drink
12714356816,872664cacffffff,882664cac1fffff,17031241500,24,clothes,Past Studies,shopping
12714587638,872664cacffffff,882664cac5fffff,17031241200,24,restaurant,Bon Bon Sandwiches,food_drink
12714770267,872664cacffffff,882664cac3fffff,17031242300,24,restaurant,Greek Corner,food_drink
12714792864,872664cacffffff,882664cac3fffff,17031242300,24,cafe,Plenty Goods Cafe,food_drink
12714810059,872664cacffffff,882664ca89fffff,17031243100,24,gift,Paperish Mess,shopping
12716599643,872664c16ffffff,882664c169fffff,17031832100,6,pharmacy,Walgreens,health
12716599645,872664d88ffffff,882664d88bfffff,17031030500,77,pharmacy,Walgreens,health
12716599646,872664d88ffffff,882664d89dfffff,17031030800,77,fast_food,Panera Bread,food_drink
12718691701,872664ca5ffffff,882664ca53fffff,17031843700,5,pet,Chi-Town Dog House,shopping
12724575417,872664cadffffff,882664cad1fffff,17031243400,24,car_repair,Ogden Automotive,automotive
12729501883,872664cadffffff,882664cad3fffff,17031833000,28,bar,Reading Room,nightlife
12729501884,872664cadffffff,882664cad3fffff,17031833000,28,bar,Grapes & Grains,nightlife
12731652835,872664c1affffff,882664c1abfffff,17031320400,32,information,Van Buren Street Station RTA Information Board,civic_community
12731661822,872664c1affffff,882664c1abfffff,17031320400,32,information,Van Buren Street Station RTA Information Board,civic_community
12736555633,872664cf4ffffff,882664cf4bfffff,17031841100,34,fast_food,Szechuan Bistro,food_drink
12736555634,872664cf4ffffff,882664cf41fffff,17031843200,31,cafe,Pure Tea,food_drink
12736555635,872664cf4ffffff,882664cf41fffff,17031843200,31,bakery,Bao Bae Bakery,grocery
12736555636,872664cf4ffffff,882664cf4bfffff,17031841100,34,restaurant,Sushi Plus Rotary Sushi Bar,food_drink
12736555637,872664cadffffff,882664cad7fffff,17031833000,28,cafe,Third Season,food_drink
12736555638,872664cf4ffffff,882664cf4bfffff,17031841100,34,restaurant,Chef Xiong Taste of Sichuan,food_drink
12736555640,872664cf4ffffff,882664cf4bfffff,17031841100,34,fast_food,J’s Snack House,food_drink
12736555641,872664cf4ffffff,882664cf4bfffff,17031841100,34,food_court,Richland Center Food Court,food_drink
12737670243,872664cf4ffffff,882664cf4bfffff,17031841100,34,restaurant,Ahjoomah's Apron,food_drink
12737855250,872664c1affffff,882664c1a1fffff,17031839000,32,fast_food,Subway,food_drink
12737879309,872664c1affffff,882664c1a1fffff,17031839000,32,restaurant,Pat's Pizza,food_drink
12739436379,872664566ffffff,882664566dfffff,17031730600,73,post_office,Chicago Post Office Finance Station H,services
12739468001,872664562ffffff,8826645629fffff,17031750600,75,bicycle_rental,Laflin St & 115th St,transport
12739515007,872664562ffffff,8826645629fffff,17031530300,53,bicycle_rental,Racine Ave & 115th St,transport
12739515008,872664560ffffff,8826645601fffff,17031530200,53,bicycle_rental,Eggleston Ave & 115th St,transport
12739515009,872664560ffffff,8826645607fffff,17031530501,53,bicycle_rental,Halsted St & 119th St,transport
12739515010,872664563ffffff,882664563dfffff,17031530501,53,bicycle_rental,Halsted St & 123rd St,transport
12739515011,872664563ffffff,8826645639fffff,17031530503,53,bicycle_rental,Stewart Ave & 123rd St,transport
12739515012,872664561ffffff,8826645617fffff,17031530600,53,bicycle_rental,State St & 127th St,transport
12739515013,872664563ffffff,882664563bfffff,17031530503,53,bicycle_rental,Parnell Ave & 127th St,transport
12739515014,872664566ffffff,8826645669fffff,17031730600,73,bicycle_rental,Aberdeen St & 103rd St,transport
12739515015,872664cd9ffffff,882664cd95fffff,17031730201,73,bicycle_rental,Loomis St & 95th St,transport
12739515016,872664cd9ffffff,882664cd91fffff,17031730400,73,bicycle_rental,Vincennes Ave & 95th St,transport
12739515017,872664cd9ffffff,882664cd9bfffff,17031834000,49,bicycle_rental,Princeton Ave & 95th St,transport
12739515018,872664ccaffffff,882664cca5fffff,17031834000,49,bicycle_rental,Wentworth Ave & 92nd St,transport
12739515019,872664cd9ffffff,882664cd99fffff,17031730202,73,bicycle_rental,Halsted St & 93rd St,transport
12739559140,872664d98ffffff,882664d9e3fffff,17031120200,12,bicycle_rental,Egebrook Metra Station,transport
12739559141,872664d9affffff,882664d9abfffff,17031110100,11,bicycle_rental,Central Ave & Elston Ave,transport
12739559142,872664cb4ffffff,882664cb4bfffff,17031150501,15,bicycle_rental,Melvina Ave & Giddings St,transport
12739559143,872664d9affffff,882664d9a1fffff,17031100100,10,bicycle_rental,Austin Ave & Milwaukee Ave,transport
12739559144,872664d9affffff,882664d9adfffff,17031100100,10,bicycle_rental,Hyacinth St & Milwaukee Ave,transport
12739559145,872664d9affffff,882664d9adfffff,17031100100,10,bicycle_rental,Highland Ave & Milwaukee Ave,transport
12749008916,872664c1affffff,882664c1a5fffff,17031281900,28,fast_food,Subway,food_drink
12749008917,872664c1affffff,882664c1a5fffff,17031281900,28,post_office,The UPS Store,services
12750737156,872664c1affffff,882664c1abfffff,17031320600,32,storage_rental,Extra Space Storage,services
12750740872,872664c1affffff,882664c1abfffff,17031320600,32,restaurant,Lao Sze Chuan,food_drink
12750753064,872664c1affffff,882664c1abfffff,17031320600,32,fast_food,Harold's Chicken Shack,food_drink
12750759300,872664c1affffff,882664c1abfffff,17031320600,32,pastry,Insomnia Cookies,food_drink
12753167288,872664cadffffff,882664cad3fffff,17031833000,28,nightclub,Garcia's Chicago,nightlife
12753244252,872664196ffffff,8826641963fffff,17031838800,51,picnic_site,,leisure_sports
12757790502,872664cadffffff,882664cad3fffff,17031833100,28,dentist,West Loop Dental Associates,health
12758153844,872664d98ffffff,882664d981fffff,17031120300,12,money_transfer,Peterson-Cicero Currency Exchange,finance
12758333193,872664cc5ffffff,882664cc51fffff,17031420100,42,viewpoint,,entertainment
12760623165,872664cc5ffffff,882664cc59fffff,17031411000,41,viewpoint,,entertainment
12760785932,872664cc5ffffff,882664cc59fffff,17031411000,41,cinema,Giant Dome Theater,entertainment
12767781221,872664cb0ffffff,882664cb09fffff,17031170100,17,beauty,H&D Nail Spa,services
12771983678,872664cf4ffffff,882664cf4bfffff,17031841100,34,houseware,Sunlight Kitchen Hardware Supplies,shopping
12771983679,872664cf4ffffff,882664cf4bfffff,17031841100,34,convenience,Happy Market,grocery
12771983680,872664cf4ffffff,882664cf4bfffff,17031841100,34,artwork,Confucius,entertainment
12772032073,872664ca0ffffff,882664ca05fffff,17031161300,16,supermarket,Windy City Produce,grocery
12772032074,872664ca0ffffff,882664ca05fffff,17031161300,16,bakery,La Baguette Mexican Bakery,grocery
12772594847,872664525ffffff,882664cd65fffff,17031570300,57,bicycle_rental,Kilbourn Ave & 49th St,transport
12772739324,872664c16ffffff,882664c16bfffff,17031061000,6,charging_station,EVgo,transport
12776404414,872664cadffffff,882664cad3fffff,17031833000,28,fast_food,Tilly Bagel,food_drink
12776404418,872664cadffffff,882664cad3fffff,17031833000,28,shoes,Marc Nolan,shopping
12776404419,872664cadffffff,882664cad3fffff,17031833000,28,alcohol,Keg N Bottle,grocery
12776404420,872664cadffffff,882664cad3fffff,17031833000,28,hairdresser,Prohibition Barber,services
12776738450,872664cadffffff,882664cad3fffff,17031833000,28,hotel,The Publishing House Bed & Breakfast,lodging
12786492801,872664c1effffff,882664c1edfffff,17031081202,8,gallery,Ivory Gate Gallery,entertainment
12789001831,872664cf4ffffff,882664cf4dfffff,17031310300,31,laundry,The Village Wash,services
12789001837,872664cf0ffffff,882664cf09fffff,17031839800,60,restaurant,Fabulous Freddies Italian Eatery,food_drink
12789088468,872664ca5ffffff,882664ca5bfffff,17031051100,5,hairdresser,Sal's Barber Shop,services
12789088470,872664ca5ffffff,882664ca5bfffff,17031051100,5,books,The Last Chapter Book Shop,shopping
12789088471,872664ca5ffffff,882664ca5bfffff,17031051100,5,fast_food,Roost,food_drink
12789088472,872664ca5ffffff,882664ca5bfffff,17031050800,5,restaurant,Same Same,food_drink
12789088477,872664ca5ffffff,882664ca5bfffff,17031051100,5,fast_food,Pizza Amelia,food_drink
12789088478,872664ca5ffffff,882664ca5bfffff,17031051100,5,fast_food,Jimmy John's,food_drink
12789088479,872664ca5ffffff,882664ca5bfffff,17031051100,5,art,August House Art Gallery,shopping
12789093421,872664cadffffff,882664cadbfffff,17031833000,28,cafe,Café Crèmerie,food_drink
12789641001,872664cc1ffffff,882664cc19fffff,17031430300,43,beauty,Rose Beauty,services
12789641201,872664cc1ffffff,882664cc19fffff,17031430300,43,fast_food,JJ Fish,food_drink
12789641301,872664cc1ffffff,882664cc19fffff,17031430300,43,laundry,Stony Laundry,services
12791894120,872664c1cffffff,882664c1c7fffff,17031081402,8,fast_food,AD&B,food_drink
12793801694,872664cadffffff,882664cad3fffff,17031833000,28,alcohol,West Loop 2 Wine & Spirits,grocery
12793817001,872664cadffffff,882664cad5fffff,17031243200,24,restaurant,Uncle Mike's Place,food_drink
12793817002,872664ca8ffffff,882664cad5fffff,17031243100,24,furniture,Dail M for Modern,shopping
12793817003,872664ca8ffffff,882664cad5fffff,17031243100,24,antiques,Urban Remains,shopping
12793911306,87275934effffff,88275934e9fffff,17031980000,76,ticket,Emirets Airlines,services
12793911307,87275934effffff,88275934e9fffff,17031980000,76,ticket,AeroMexico,services
12793911308,87275934effffff,88275934e9fffff,17031980000,76,ticket,Finair,services
12793911309,87275934effffff,88275934e9fffff,17031980000,76,ticket,WestJet,services
12793911310,87275934effffff,88275934e9fffff,17031980000,76,ticket,Quatar Airlines,services
12793911311,87275934effffff,88275934e9fffff,17031980000,76,ticket,CopaAirlines,services
12793911312,87275934effffff,88275934e9fffff,17031980000,76,ticket,Swiss Airlines,services
12793911313,87275934effffff,88275934e9fffff,17031980000,76,ticket,Eva Air,services
12793911314,87275934effffff,88275934e9fffff,17031980000,76,ticket,Icelandair,services
12793911315,87275934effffff,88275934e9fffff,17031980000,76,ticket,Air France,services
12804579713,872664c10ffffff,882664c107fffff,17031071400,7,shoes,New Balance,shopping
12804813815,872664cadffffff,882664cad3fffff,17031833000,28,training,Hamburger University,education
12805061553,872664ca9ffffff,882664ca99fffff,17031833100,28,artwork,Magoo – For Lord Buckley,entertainment
12807363235,872664c1bffffff,882664c1b3fffff,17031330100,33,viewpoint,,entertainment
12810554118,872664d89ffffff,882664d89dfffff,17031031300,3,picnic_site,Lincoln Park - Grove 17,leisure_sports
12810577213,872664d89ffffff,882664d89bfffff,17031031400,3,picnic_site,Lincoln Park - Grove 16,leisure_sports
12810603203,872664c14ffffff,882664c145fffff,17031060900,6,picnic_site,Lincoln Park - Grove 15,leisure_sports
12810603214,872664c10ffffff,882664c109fffff,17031063200,6,picnic_site,Lincoln Park - Grove 13,leisure_sports
12810603215,872664c10ffffff,882664c101fffff,17031070101,7,picnic_site,Lincoln Park - Grove 10,leisure_sports
12810603217,872664c10ffffff,882664c101fffff,17031070101,7,picnic_site,Lincoln Park - Grove 8,leisure_sports
12810603218,872664c10ffffff,882664c103fffff,17031071400,7,picnic_site,Lincoln Park - Grove 6,leisure_sports
12810603219,872664c11ffffff,882664c115fffff,17031071500,7,picnic_site,Lincoln Park - Grove 4,leisure_sports
12810603220,872664c13ffffff,882664c139fffff,17031071500,7,picnic_site,Lincoln Park - Grove 5,leisure_sports
12810603221,872664c11ffffff,882664c115fffff,17031071500,7,picnic_site,Lincoln Park - Grove 3,leisure_sports
12810603222,872664c11ffffff,882664c115fffff,17031071500,7,picnic_site,Lincoln Park - Grove 2,leisure_sports
12810709504,872664cc5ffffff,882664cc59fffff,17031411000,41,picnic_site,Jackson Park - Grove 9,leisure_sports
12810709505,872664cc5ffffff,882664cc51fffff,17031411000,41,picnic_site,Jackson Park - Grove 10,leisure_sports
12810709506,872664cc5ffffff,882664cc59fffff,17031411000,41,picnic_site,Jackson Park - Grove 8,leisure_sports
12810709507,872664cc5ffffff,882664cc59fffff,17031411000,41,picnic_site,Jackson Park - Grove 7,leisure_sports
12810709508,872664cc5ffffff,882664cc59fffff,17031411000,41,picnic_site,Jackson Park - Grove 6B,leisure_sports
12810709509,872664cc5ffffff,882664cc59fffff,17031411000,41,picnic_site,Jackson Park - Grove 6A,leisure_sports
12810709510,872664cc5ffffff,882664cc5bfffff,17031420100,42,picnic_site,Jackson Park - Grove 19B,leisure_sports
12810709511,872664cc5ffffff,882664cc5bfffff,17031420100,42,picnic_site,Jackson Park - Grove 19A,leisure_sports
12810709512,872664ceaffffff,882664ceadfffff,17031843900,42,picnic_site,Jackson Park - Grove 16,leisure_sports
12812451250,872664c13ffffff,882664c13dfffff,17031071000,7,stationery,Greer,shopping
12812478920,872664c13ffffff,882664c13dfffff,17031071000,7,hairdresser,Salon V,services
12812495902,872664c13ffffff,882664c13dfffff,17031071000,7,cafe,Olor Coffee,food_drink
12817250801,872664c10ffffff,882664c105fffff,17031063400,6,second_hand,Mt. Sinai Resale Shop,shopping
12817460498,872664cceffffff,882664ccedfffff,17031691400,69,fast_food,Old Chicago Pizza Company,food_drink
12817983951,872664c1effffff,882664c1e3fffff,17031081403,8,restaurant,Monarch&Lion,food_drink
12818329417,872664c1effffff,882664c1ebfffff,17031081401,8,information,,civic_community
12818364904,872664c18ffffff,882664c18dfffff,17031081402,8,artwork,,entertainment
12818365537,872664c1effffff,882664c1ebfffff,17031081402,8,information,Illinois & Michigan National Heritage Corridor,civic_community
12818366760,872664c1effffff,882664c18dfffff,17031081402,8,bicycle_rental,Bike & Roll,transport
12821322342,872664cf2ffffff,882664cf29fffff,17031840400,59,restaurant,Taste of Canton,food_drink
