geoid10,poi_count,count_poi_types,poi_type_list,poi_list
17031750500,48,27,"supermarket, supermarket, bar, bar, bakery, clothes, video_games, fast_food, clothes, department_store, variety_store, nutrition_supplements, fast_food, mobile_phone, fast_food, fast_food, bicycle_rental, clothes, clothes, telecommunication, department_store, convenience, pharmacy, shoes, place_of_worship, fuel, place_of_worship, social_facility, place_of_worship, bank, social_facility, post_office, chemist, social_facility, police, fire_station, place_of_worship, school, school, school, place_of_worship, place_of_worship, bank, restaurant, school, optician, variety_store, bus_station","Jewel-Osco, Fairplay Foods, Declan’s Irish Pub, Rucker Cigar Lounge, Laine’s Bake Shop, 111 West Boutique, GameStop, Wingstop, Old Navy, Forman Mills, Dollar Tree, GNC, Pizza Hut Delivery, T-Mobile, Subway, Panda Express, Homewood Ave & 115th St, DTLR, Rainbow, Xfinity, dd's Discounts, BP Shop, Walgreens, Snipes, Morgan Park Church of God, BP, Apostolic Pentecostal Church of Morgan Park, Mercy Home Girls Campus, Sacred Heart Church, First American Bank, Morgan Park Post Office, Walgreens, Smith Village, Chicago Police Department 22nd District, Chicago Fire Department Engine Company 120, Saint Walter's Roman Catholic Church, Saint Walter School, Morgan Park High School, Esmond Elementary School, The Church of Jesus Christ of Latter-day Saints, Morgan Park Pentecostal Church, Fifth Third Bank, Chili's, Morgan Park Academy, America's Best Contacts & Eyeglasses, Family Dollar, Western & 119th Street Terminal"
17031750600,15,6,"bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, clinic, car_repair, fast_food, school","Ada St & 113th St, Halsted St & 111th St, Laflin St & 115th St, Major Taylor Trail & 111th St, Shoop Elementary School, Holy Name of Mary Catholic Church, New Morgan Park Church of God in Christ, Beth Eden Baptist Church, Holy Cross Episcopal Church, Mount Calvary Baptist Church, Arnett Chapel African Methodist Episcopal Church, Planned Parenthood - Roseland Health Center, Valvoline, Popeyes, Mount Calvary Christian Academy"
17031760801,7,6,"bank, artwork, restaurant, hotel, place_of_worship, hotel, bus_station","Old National Bank, Navat Restaurant, Chicago Marriott O'Hare, All Saints Cathedral, Renaissance Chicago O'Hare Suites, Cumberland Blue Line Station"
17031760802,20,12,"supermarket, picnic_site, picnic_site, picnic_site, picnic_site, picnic_site, bakery, attraction, post_office, grave_yard, information, information, place_of_worship, bank, picnic_site, picnic_site, school, fast_food, bus_station, bus_station","Jewel-Osco, Schiller Woods-West Grove #3, Schiller Woods-West Grove #5, Schiller Woods-West Grove #6, Schiller Woods-West Grove #7, Che Che Pin Qua Woods Grove #1, Sicilian Bakery, Schiller Woods Magic Water Pump, The UPS Store, Robinson Family Burial Ground;Indian Cemetery, Our Lady Mother of the Church Roman Catholic Church, Parkway Bank, Catherine Chevalier Woods Grove #1, Catherine Chevalier Woods Grove #3, Our Lady Mother of the Church School, McDonald's, Addison & Cumberland Terminal, Irving Park & Cumberland Terminal"
17031760803,7,7,"convenience, fast_food, bicycle_rental, place_of_worship, bank, picnic_site, school","7-Eleven, Plush Pup, Cumberland Ave & Catherine Ave, Saint Joseph Ukrainian Catholic Church, Selfreliance Federal Credit Union, Catherine Chevalier Woods Grove #2, Everett McKinley Dirksen Elementary School"
17031770602,2,2,"post_depot, bank","DHL, Alliant Credit Union"
17031770902,1,1,school,Pennoyer Elementary School
17031810400,8,5,"bar, restaurant, hotel, school, place_of_worship, restaurant, school, hotel","Bar Louie, Outback Steakhouse, SpringHill Suites Chicago O'Hare, St. Sava Academy, Holy Resurrection Serbian Orthodox Cathedral, Hooters, Saint Paul School, Holiday Inn Chicago O'Hare Area"
17031830500,18,7,"bicycle_rental, bicycle_rental, school, school, school, school, car_wash, place_of_worship, place_of_worship, studio, bakery, school, school, studio, studio, studio, studio, bus_station","Komensky Ave & 31st St, Harding Ave & 31st St, Social Justice High School, World Language High School, Multicultural Arts High School, Infinity High School, Jehovahs Witnesses Central Unit, The Church of Jesus Christ of Latter-day Saints, Cinespace Kedzie Studio Building, Le Paris Bakery, Little Village Lawndale High School Campus, Paul Simon Job Corps Center, Cinespace Film Studios Kedzie, Stage 1, Stage 2, Stage 3, 31st Street & Komensky Terminal"
17031830600,55,36,"school, bakery, restaurant, alcohol, beauty, paint, restaurant, restaurant, restaurant, bicycle_rental, bicycle_rental, pharmacy, fast_food, artwork, ice_cream, mobile_phone, laundry;dry_cleaning, bar, erotic, bar, nightclub, furniture, library, convenience, fast_food, freeshop, community_centre, car_rental, beauty, convenience, hairdresser, laundry, fast_food, car_repair, alcohol, erotic, variety_store, post_office, mobile_phone, dentist, hardware, fuel, place_of_worship, fuel, convenience, museum, clinic, storage_rental, mobile_phone, fast_food, restaurant, fast_food, police, school, bus_station","Lawrence Hall School for Boys, Smack Dab Bakery, Taqueria El Chorrito, Rogers Park Fine Wine and Spirits, Taste of Peru, El Pulpo Loco Restaurant, Denden Restaurant, Clark St & Schreiber Ave, Clark St & Columbia Ave, Walgreens, Subway, Jetty, Paleteria Las Delicias de Michoacán, Boost Mobile, Discount Laundry, Touche, Leather 64ten, Dino's Bar, Jackhammer, Marjen Furniture of Chicago, Gerber/Hart Library and Archives, Citgo, Burger Bite, Rogers Park Free Store, Chicago Industrial Arts and Design Center, U-Haul, Princess Nails, 2P's Smoke Shop, Hair Salon, Econo Coin Laundry, Vicky's Cafe, Clark Tire Service, Lian's Liquors & Grocery, Red Vault, Dollar Value Plus, Order Express, Total by Verizon, Dental 360, Clark-Devon Hardware, Citgo, Al-Madinah Islamic Center, Shell, Erika Food Mart, Leather Archives and Museum, Howard Brown Health Clark, Extra Space Storage, Metro by T-Mobile, Domino's, Sebastian’s Coffee and Bakery, McDonald's, Chicago Police Department 24th District, Sullivan High School, Clark & Arthur Terminal"
17031830700,64,29,"bicycle, school, school, place_of_worship, bank, fast_food, bicycle_rental, restaurant, department_store, restaurant, atm, restaurant, bar, bakery, bar, bicycle_rental, doityourself, fast_food, fast_food, ice_cream, restaurant, cafe, restaurant, fast_food, artwork, bank, restaurant, cafe, restaurant, alcohol, restaurant, fast_food, pharmacy, bureau_de_change, mobile_phone, restaurant, tattoo, mobile_phone, hairdresser, pawnbroker, restaurant, restaurant, restaurant, restaurant, alcohol, convenience, hairdresser, cafe, bureau_de_change, wigs, coffee, bar, money_transfer, restaurant, coffee, college, supermarket, place_of_worship, clinic, place_of_worship, bank, fast_food, fast_food, bicycle_rental","Broadway Bikes, Ecumenical Institute, Chicago Urban Skills Institute, Chicago Uptown Ministry, Old National Bank, Jimmy John's, Broadway & Wilson Ave, Agami, Target, Hing Wang, Huntington Bank, Cariño, Drink and Ink, My Chocolate Soul, 2Bears Tavern, Winthrop Ave & Lawrence Ave, Uptown Ace Hardware, Wingstop, Dunkin', Baskin-Robbins, Selam Ethiopian Kitchen, Downstate Donuts, In-On Thai, Subway, Eternal Silence, PNC Bank, Michuu Ethiopian Restaurant, Starbucks, Lucy's, Epic Wine & Spirits, A Pizza Pie, Gigio's Pizza, CVS Pharmacy, Broadway Montrose Currency Exchange, Green Star, Ragadan, Tattoo Factory, Metro by T-Mobile, 8505 Salon, Just Pawn, Nigerian Kitchen, Kimchi Pop, Taqueria Diamante, Iyanzé, Sky's Beverage Depot, Fine Food Mart, Spoil Me Hair Salon and Spa, Stan's Donuts & Coffee, CFSC Currency Exchange, Elim Wigs & Hair, Nabala Cafe, Baton Show Lounge, MoneyGram, B&Q Afro Roots, Queen Yemeni Coffee, Truman College, Aldi, Uptown Baptist Church, Chicago Women's Health Center, Buddhist Temple of Chicago, BMO, McDonald's, Sonic"
17031830800,38,20,"cafe, restaurant, restaurant, fast_food, convenience, fast_food, restaurant, pub, childcare, car_sharing, atm, pub, bicycle_rental, cafe, restaurant, bar, cafe, clothes, alcohol, alcohol, atm, pub, restaurant, information, information, restaurant, hairdresser, bakery, laundry, restaurant, gift, school, place_of_worship, place_of_worship, bank, school, fast_food, school","Starbucks, La Amistad, Bayan Ko Diner, Budacki's, Best Buy Food & Liquor, Subway, Bayan Ko, Platform 47, LFC*daycare, Farm Bar, Damen Ave & Leland Ave, Spoken Cafe, Wolcott Tap, La Boulangerie & Co, Hazel Apparel, Fountainhead Market, Bank of America, Cultivate by Forbidden Root, Pita Express, Anna's Thai Kitchen Restaurant, The Attractivators, Del Sur Bakery, Foremost Cleaners, Pollo Express, Celtica Gifts, McPherson Elementary School, Chùa Quang Minh, Chicago Northside Church of the Nazarene, Chase, Lycée Francais, LFC Cafeteria and Handcut foods, La salle d'SNT"
17031830900,87,45,"dojo, clinic, bicycle_rental, alcohol, restaurant, restaurant, restaurant, animal_boarding, dry_cleaning, fast_food, childcare, alcohol, restaurant, restaurant, shoes, fast_food, ice_cream, fast_food, mobile_phone, houseware, nutrition_supplements, mobile_phone, charging_station, restaurant, cafe, cafe, bar, fast_food, clinic, convenience, beauty, charging_station, charging_station, charging_station, charging_station, charging_station, charging_station, charging_station, bed, cafe, clinic, florist, restaurant, viewpoint, car, charging_station, hotel, supermarket, appliance, department_store, doityourself, pet, scuba_diving, fuel, bar, restaurant, place_of_worship, tiles, optician, car_repair, place_of_worship, music, car_repair, cinema, fast_food, fast_food, variety_store, storage_rental, craft, restaurant, car, school, fast_food, alcohol, garden_centre, variety_store, computer, optician, department_store, department_store, shoes, variety_store, fast_food, hairdresser_supply, optician, doctors, beauty","Hapkido and Karate School, Weissbluth Pediatrics, Logan Blvd & Elston Ave, Bucktown Food & Liquor, Wonder Chop Sushi & Chinese, Fullerton Restaurant, Estrella Negra, Zen Dogs Chicago Logan Square, Mister ""G"" Cleaners, Nashville Hot Chicken, Rainforest Pre-School & Infant Center, R&S Food & Liquors, Lee's Chop Suey, Boulevard Bistro, Skechers, Chipotle, Forever Yogurt, Potbelly, T-Mobile, HomeGoods, The Vitamin Shoppe, Verizon, Arbor, Cherubs, Chromium, Maplewood Brewery & Distillery, Panera Bread, Endeavor Health Orthopaedic & Spine Center - Chicago in Bucktown, Mobil Mart, European Wax Center, Tesla Destination Charger, Tesla Destination Charger, Tesla Destination Charger, Tesla Destination Charger, Tesla Destination Charger, ChargePoint, ChargePoint, Mattress Firm, Starbucks, DaVita Dialysis, Olivoflowers Boutique, Fry Like An Eagle, Drive Away Motors, Tesla Supercharger, The Hotel At Midtown, Fresh Thyme, Grand Appliance, Target, The Home Depot, PetSmart, Learn Scuba Chicago, Mobil, Logan Arcade, Fat Willy’s Rib Shack, Saint Andrew Romanian Orthodox Church, Tile Outlet, Aardvark Eyewear, Valvoline, Saint John Berchmans Parish, Logan Hardware, Pep Boys, Regal City North Stadium 14 IMAX & RPX, Burger King, Jim's Original, pOpshelf, Public Storage, Michaels, Il Girasole Trattoria, Fox Motors, St. John Berchmans School, Chick-fil-A, Binny's Beverage Depot, Five Below, Micro Center, Visionworks, Burlington, Ross, Shoe Carnival, Dollar Tree, Subway, Sally Beauty, America's Best Contacts & Eyeglasses, Milan Laser Hair Removal, Lee Nails"
17031831000,36,26,"florist, convenience, hostel, bicycle_rental, restaurant, sports, clothes, hostel, atm, bag, restaurant, beauty, artwork, supermarket, bicycle, bar, cafe, restaurant, bar, bakery, information, information, social_centre, books, clothes, cannabis, sports, information, information, library, fire_station, bakery, fast_food, pub, bank, school","Daffodils, Olivia's Market, Urban Holiday Lofts, Damen Ave & Cortland Ave, Lucky's Sandwich Co., Bandit Running, Apartment No. 9, IHSP Chicago Hostel, Chase, Flight 001, Sushi Para M, Trim, A Greater Perspective, Aldi, Trek, TRUCE, Rapha - Chicago, The Tankard, Rory Lake’s Karaoke Dreams, Olivia’s Market, AMVETS FDR Post 923, Barnes & Noble, Salomon, Ivy Hall Dispensary, Rapha, Bucktown-Wicker Park Branch Library, Chicago Fire Department  Engine Company 35, Mindy’s Bakery, Wingstop, Lottie's Pub, PNC Bank, Drummond Elementary School"
17031831100,73,36,"variety_store, supermarket, department_store, bar, fast_food, convenience, bar, bicycle, bicycle_rental, bicycle_rental, convenience, car_repair, fast_food, alcohol, pub, bar, fast_food, gallery, bar, bar, bar, bar, bakery, restaurant, convenience, convenience, car_parts, hairdresser, paint, clothes, trade, atm, atm, fast_food, pharmacy, laundry, fast_food, restaurant, fast_food, flooring, bureau_de_change, money_transfer, pharmacy, fuel, pharmacy, chemist, bank, chemist, laundry, supermarket, fuel, rental, fuel, convenience, supermarket, storage_rental, place_of_worship, variety_store, car, doityourself, supermarket, bank, school, school, school, university, restaurant, convenience, storage_rental, fast_food, bank, garden_centre, fuel","Five Below, Aldi, TJ Maxx, Revolution Brewing - Kedzie Brewery, Taqueria Mazamitla, 7-Eleven, Late Bar, Kozy's Cyclery, Avers Ave & Belmont Ave, Kimball Ave & Belmont Ave, 7-Eleven, Chipotle, Valumost Liquors, Edelweiss Tavern, Milano Cafe & Bar, Outdoor Grill, Night Club, Sleeping Village, Alice’s Lounge, Avondale Tap, Teddy Bear Lounge, Yo Yo Food Mfg, La Nonna, BP Shop, BP Shop, O'Reilly Auto Parts, Great Clips, Benjamin Moore, Discovery Clothing Company, Ferguson, PNC Bank, PNC Bank, Dunkin', CVS Pharmacy, Spin Xpress Laundry, Jimmy John's, CheSa's Bistro & Bar Chicago, Charleys Philly Steaks, Floor & Decor, Kedzie Elston Currency Exchange, Western Union, Walgreens, BP, CVS Pharmacy, Walgreens, Bank of America, Walgreens, J&M Coin Laundromat, Los Potrillos Food Market, BP, U-Haul, Marathon, Marathon, Joong Boo Market, The Lock Up, Saint Wenceslaus Roman Catholic Church, Family Dollar, The Home Depot, Jewel-Osco, Chase, Reilly Elementary School, Saint Wenceslaus School, Lorca Elementary School, Northeastern Illinois University - El Centro Campus, Olive Garden, Corner Market, CubeSmart, Portillo's, PNC Bank, Shell"
